fg_price_low,Close,num_days_gt_50d_ma,High,num_days_gt_10d_ma,,price
63.305717,63.518574,1,64.11286,4,,4.1
63.395714,63.897144,28,64.06857,4,,0.0003
63.627148,64.71572,24,64.84286,4,,42.9
64.72429,65.21143,24,65.46286,6,,0.44
65.078575,65.170006,18,65.57,6,,14.05
64.854294,65.01714,25,65.310005,6,,7.08
65.08,65.66857,6,65.71429,1,,5.25
65.45729,66.28143,21,66.42572,4,,160
66.36871,66.975716,8,67.10715,0,,0.0845
67.100006,68.097145,21,68.11286,6,,1.5
68.65143,70.452866,0,70.96429,0,,40.42
69.79286,70.48858,28,71.08858,4,,0.055
71.01286,71.8,0,71.975716,0,,0.0173
71.71429,72.78,13,72.79429,5,,1.5
70.98429,71.09572,29,75.18429,5,,0.03885
69.51858,71.744286,21,72.12715,5,,34.43
71.47143,71.73143,,72.538574,,,0.0021
72.01714,73.55,,73.55,,,0.0022
72.72429,73.29143,,73.64143,,,1.875
72.78572,73.770004,8,73.97566,0,,12.5
74.09143,74.63,,74.700005,,,9.01
73.754295,75.108574,26,75.5,4,,0.248
75.12143,76.487144,,76.487144,,,10.86
76.52858,77.49143,6,78.23,0,,9.07
76.96715,77.781425,30,78.31572,7,,5.26
77.50286,77.88286,25,78.11429,5,,2.77
75.14286,76.16571,,78.211426,,,1.75
73.745865,75.751434,20,76.24143,5,,0.0002
74.75714,75.81286,21,76.82572,4,,26.45
76.01714,77.42715,14,77.57,3,,3.19
77.58714,77.88143,1,78.24857,0,,0.0015
78.14286,78.85715,20,78.85715,4,,74.79
79.39286,81.15714,19,81.16857,3,,19.05
82.200005,84.22572,0,84.96,0,,0.0034
82.65,83.65143,2,85.71572,0,,5.38
82.571434,83.65286,13,84.17143,4,,25.09
84.15,85.87143,22,85.96715,4,,0.175
83.14286,86.56572,28,86.700005,5,,1.5
85.91572,86.071434,25,87.092865,6,,9.51
85.07572,85.62001,26,86.35715,5,,2
84.91443,85.15,23,85.97143,4,,0.025
85.03715,86.71143,24,86.735725,5,,0.0021
86.58,87.78286,22,88.04001,4,,0.0004
87.18715,88.23143,25,88.77858,4,,0.17325
86.74715,87.122856,28,88.08,4,,0.9926
85.420006,85.65,31,87.22286,4,,0.02
85.76858,88.37572,0,88.39572,0,,34.47
88.93001,89.90286,26,90.31572,7,,0.00015
88.14286,89.18715,22,89.40858,4,,2.3001
89.05715,90.52572,31,90.66572,6,,23.61
89.328575,90.89,19,91.40572,2,,0.017
89.42857,89.777145,19,92.00001,7,,78.66
89.0489,89.457146,8,90.98143,0,,0.00095
88.64286,88.96715,26,90.19001,5,,43.06
86.21572,86.46143,7,89.24287,5,,10.815
82.60715,82.87572,20,87.18287,3,,0.0019
81.70143,87.100006,,87.14286,,,0.0038
86.10143,86.90572,0,88.60715,0,,0.055
83.50286,83.920006,0,86.39029,0,,1.01
81.48857,81.85429,26,84.94572,5,,12.62
79.51714,81.67143,28,82.38143,4,,3.56
79.28572,80.04001,,81.09857,,,0.0001
86.571434,87.14286,,88.28572,,,0.012
86.01858,86.81429,11,87.81286,2,,0.0034
85.78572,86.14286,25,86.597145,4,,72.8
83.28572,83.42571,0,85.485725,0,,0.06
83.03286,83.16143,15,85.251434,5,,0.0001
82.69429,83.711426,28,83.914276,3,,0.45
82.9,83.11715,30,84.48572,4,,0.00105
80.73857,80.75,29,82.622856,4,,63.56
80.17571,81.35429,17,81.824295,4,,0.00115
79.81857,81.16857,,81.64286,,,70.92
80.12143,81.31143,25,81.996826,4,,0.601
81.20586,81.50286,22,82.26858,3,,12.88
80.62143,80.95858,0,82.06714,0,,0.0001
79.65714,79.74571,23,81.07286,5,,0.02635
78.821434,79.024284,28,80.46,4,,0.277
77.29143,78.01072,6,79.55572,1,,16.44
75.73143,75.73143,30,78.21429,5,,143.474
74.597145,75.76858,28,77.63,2,,369.27
76.29286,80.18286,5,80.22,0,,0.31
78.94,79.56714,26,81.982864,6,,0.018
79.03286,81.508575,0,81.828575,0,,154.32
80.17571,80.76,26,82.35715,3,,0.001
79.781715,80.32714,2,80.83572,1,,10.95
80.758575,81.75286,0,82,0,,1.00E-06
80.93715,82.73857,27,82.85571,4,,12.67
81.637146,82.53286,22,83.071434,3,,0.00245
80.074295,80.14143,,81.80715,,,11.17
78.35715,80.612854,19,81.071434,6,,0.00225
79.76144,80.40429,,80.924286,,,0.00605
80.78572,81.637146,18,81.97857,5,,0.6657
81.5,81.674286,23,82.47429,5,,2.81
81.28572,82.90286,2,82.940575,2,,0.1
81.51858,81.59572,22,84.071434,5,,1.7
80.957146,82.30857,14,82.37429,5,,54.25
81.482864,81.737144,19,82.64,4,,0.0001
81.03715,81.64715,,81.92857,,,1.9
81.36429,82.01858,18,82.08858,4,,7.55
81.48143,83.68286,12,83.98429,5,,4.89
83.3,83.91571,31,84.28572,5,,0.006
82.97143,83.67729,9,84.17857,0,,0.17
82.49143,82.524284,32,84.031425,4,,0.0002
82.20286,83.15714,,83.170006,,,4.05
81.48143,81.537865,27,82.828575,6,,1550.01
81.04715,81.717865,12,82.07,0,,9.245
81.70286,82.071434,0,82.39143,0,,0.007
80.80143,81.29286,,82,,,6.64
82.03572,83.42857,27,83.42857,3,,6.37
83.37143,84.64572,26,84.781425,5,,32.71
84.85715,85.63,,85.71429,,,18
85.66429,87.13429,3,87.76286,3,,24.54
85.94001,86.55429,26,86.920006,5,,2.3
86.30143,87.69858,2,87.700005,0,,34.08
86.47286,86.88715,24,88.552864,6,,0.166
85.31714,86.347145,29,86.80857,2,,96
84.66857,85.55715,,86.21,,,1.95
85.71429,86.424286,0,86.74143,0,,8.72
86.431435,86.70143,0,87.37429,0,,1.17
86.16429,86.70572,28,87.35715,3,,0.0002
86.22286,86.608574,4,86.90572,0,,0.00575
86.571434,87.76,30,87.90714,5,,0.038
86.24287,86.328575,7,87.777145,2,,22.73
83.95858,86.26144,22,86.55715,5,,11.9
85.501434,85.84572,2,87.097145,2,,16.89
81.42857,82.13857,17,82.97143,5,,0.0042
81.48,82.12572,,82.91429,,,0.01
81.65572,83.594284,29,83.69,4,,0.575
83.97429,85.004295,28,85.63429,5,,0.31
86.10286,87.251434,23,87.38572,5,,50.14
86.14286,86.68715,23,88.05715,5,,9.69
85.75001,86.82714,12,87.24143,1,,0.0001
87.365715,87.957146,23,88.28286,5,,12.1
87.894295,88.935715,6,89.26686,1,,95.59
88.29143,88.702,31,89.28572,5,,10.45
88.15714,88.55143,0,89.12572,0,,1
88.25715,88.67571,28,88.81857,6,,2.42
88.38572,88.81429,3,88.82286,0,,0.0001
89.03572,90.00001,28,90.00001,4,,15.000001
90.03001,90.24143,3,91.23,1,,113.2
89.67857,90.118576,3,90.571434,0,,12.96
90.071434,90.90572,23,90.96572,4,,39.9
91.258575,92.58714,27,92.59858,4,,626
92.842865,95.02144,,95.02144,,,7.72
92.90429,93.72315,27,96.41143,3,,2.7
92.58714,95.552864,32,95.571434,5,,0.0455
94.450005,94.66143,34,95.700005,6,,25.06
93.65,94.746,5,95.64,0,,9.21
96.22,96.52572,27,97.26714,5,,26
95.81043,96.4,,96.58572,,,14.8
96.08572,96.209435,18,96.810005,5,,80.95
94.69329,94.83829,4,95.936295,0,,0.0009
93.89286,95.03429,1,95.51429,3,,0.04785
94.92857,96.424286,,96.44858,,,7
95.65714,95.74715,20,96.62143,5,,10.83
95.828575,96.61001,0,96.898575,0,,0.0001
96.53858,97.20572,4,97.49715,1,,21.37
94.58572,94.67715,4,97.61286,0,,36.26
93.78572,94.37001,,95.72857,,,1.00E-06
93.71429,95.68429,26,95.700005,5,,31.46
96.39572,97.56857,27,97.92857,4,,0.2
98.270004,98.754295,34,99.56857,4,,0.42
99.23,99.96872,0,99.97143,0,,0.0016
99.48857,100.27286,32,100.33286,5,,0.0007
99.938576,100.3,33,100.57,8,,0.09
99.08858,99.81429,30,100.008575,4,,0.075
99.90882,100.01358,17,100.72429,1,,11.64
97.571434,98.68429,,99.302864,,,3.14
96.14286,96.22,27,98.96858,5,,0.01025
94.457146,95.02572,22,96.09858,6,,34.12
94.33572,97.331436,26,97.45286,6,,60.01
95.25001,95.30071,22,97.30143,5,,149.34
93.78572,94.19858,5,96.67857,0,,13.2
92.950005,94.47286,2,95.192856,0,,1.25
94.66143,95.92143,0,95.98,0,,13.14
95.078575,95.25715,,96.321434,,,5.04
93.04001,93.22715,,95.14286,,,5.94
90.872856,91.167145,26,92.508575,4,,0.0008
89.078575,90.83572,19,91.49857,5,,1.00E-06
91.00001,91.55857,30,92.14,4,,0.0358
89.72857,89.72857,22,92.457146,4,,0.001
89.328575,89.959145,,90.76858,,,0.00475
89.12143,90.68001,0,90.732864,0,,364.32
90.14286,92.8275,26,92.9,2,,0.3221
92.00001,92.08766,35,93.255714,5,,8.56
90.00001,90.37715,14,91.72286,5,,0.375
87.08858,87.12001,10,90.25286,2,,0.285
87.251434,90.57572,21,90.76858,5,,127.34
87.38572,87.62221,26,90.55715,4,,1.00E-06
87.23429,88.118576,24,89.50715,6,,0.55
86.50715,87.076866,,88.85715,,,1.00E-06
84.42857,86.28572,24,87.71429,6,,0.202
83.957146,85.045715,,85.99429,,,33.22
84.88143,85.21999,11,86.14286,4,,21.96
82.10715,82.4,35,85.27858,4,,0.0012
82.51428,83.5173,20,83.96715,4,,1138.02
82.87001,83.26422,23,84.39143,6,,0.01815
79.39286,79.71456,23,82.07714,4,,0.0178
76.47,76.821434,24,80.31857,4,,0.011
76.24571,78.15143,21,79.26858,5,,0.01145
76.950005,77.54715,24,79.21429,5,,0.044
76.622856,77.55686,23,78.64,6,,0.0426
76.597145,76.69714,26,78.207146,4,,0.01195
74.66,75.08858,28,77.071434,5,,13.02
72.250015,75.38257,14,75.71429,6,,0.0002
77.12572,80.81857,25,81.071434,6,,0.09
79.22572,80.130486,20,81.707146,5,,25.84
79.51428,80.24286,,81.05286,,,1.02
80.37143,81.64286,0,81.71429,0,,0.0004
81.95858,84.21858,26,84.28572,4,,22.49
82.87143,83.54001,34,84.34572,7,,0.0003
81.751434,83.277145,,83.685715,,,4.55
83.60715,84.19429,25,84.89286,4,,0.0025
83.240005,83.611435,23,84.05715,5,,127.84
83.64286,83.74143,,84.94144,,,15.2
81.732864,82.26363,23,83.11429,6,,0.0048
76.96715,76.97033,,81.321434,,,0.0313
74.090004,78.17779,27,79.04429,4,,0.0001
75.71429,76.17857,,79.31429,,,0.06
74.51144,75.6887,23,76.93001,5,,1
76.76714,77.34115,,78.508575,,,68.81
76.610016,77,5,78.28572,0,,144.88
75.11429,75.670006,3,76.8057,1,,0.205
72.225716,72.82772,28,74.01886,4,,0.0027
71.604294,74.118576,23,74.28572,4,,74.95
74.321434,76.27144,28,76.41429,3,,2.7
75.071434,75.18715,5,76.24286,0,,130.745
74.12572,74.53289,31,75.74286,6,,0.0097
72.89143,74.19,32,74.23857,4,,0.0505
74.10143,74.30972,23,74.89286,5,,1.015
73.01714,73.285645,17,74.20858,6,,0.008
72.09429,73.58,26,73.75,4,,0.00755
72.58858,72.79846,29,73.49715,5,,1.75
72.71429,76.0247,28,76.48572,4,,23.31
77.37572,78.43286,,79.28572,,,2.92
77.28572,77.44228,19,78.524284,5,,1.00E-06
75.11838,75.28572,19,76.947136,3,,0.001
73.600006,74.842865,,75.61429,,,10.66
74.46429,75.04429,,75.98429,,,0.0027
73.71286,73.87143,0,75.00077,0,,11.63
73.64572,74.78715,0,75.531425,0,,4.62
74.14572,74.328575,23,75.045715,6,,0.608
71.21572,71.67857,25,72.5,5,,5.77
69.05429,69.417145,23,71.28429,5,,4.62
70.35715,72.29858,3,72.777145,0,,0.235
71.718575,71.81143,10,72.96429,0,,0.0058
70.91429,71.42857,20,71.74572,4,,0.01
70.94714,72.11,,72.55429,,,51.04
72.11,73.42929,,73.57,,,100.25
64.321434,64.35715,,66.53286,,,0.805
62.14286,62.840004,3,65.17572,1,,0.0018
62.265717,64.26143,24,64.744286,4,,5.6
64.58858,65.46715,22,65.74286,3,,0.0714
64.92857,65.26143,12,66.08572,1,,44.04
64.99715,65.07,5,65.611435,0,,71.25
64.05,64.80286,33,65.64001,6,,22.17
63.14286,63.188004,,65.13429,,,0.0014
63.17429,65.40629,,65.67715,,,6.12
64.65429,65.33572,9,66.64286,2,,0.0154
64.87429,66.88857,0,67.14286,0,,28.61
66.89286,67.854294,22,68.40143,5,,2.00E-06
67.60715,68.56143,9,69.277145,5,,102.35
66.82057,66.84286,10,68.91143,3,,1.145
66.174286,66.71572,28,67.662865,4,,11.900001
66.288574,66.655716,,67.37715,,,113.55
65.702866,65.737144,30,67.16572,8,,1.00E-05
64.83572,65.71286,28,66.104294,3,,0.0001
64.11429,64.12143,0,65.38429,0,,0.0015
63.260002,63.72286,,64.167145,,,0.0003
63.800003,64.40143,,64.51429,,,0.05
63.22429,63.257145,,65.01714,,,238
62.52286,64.13857,29,64.50572,2,,1177.64
62.95,63.510002,0,64.63429,0,,126.59
63.057144,63.057144,22,63.98143,4,,29.8
61.42572,61.495716,10,62.597137,1,,0.00665
59.857147,60.007145,20,61.17142,5,,0.711
60.107147,61.592003,29,62.170002,6,,34.12
60.63286,60.808857,3,62.178574,0,,35.74
60.151432,61.51172,,61.715717,,,165.26
61.23,61.67429,36,62.20429,9,,293.98
60.73429,62.55286,0,62.715717,0,,0.5
61.081432,61.20429,,62.697147,,,0.0028
60.765717,61.19286,24,62.07143,4,,24.09
61.492863,61.785717,26,62.091434,4,,85
62.464287,63.380005,,63.461433,,,82.98
63.028576,65.10286,17,65.35143,3,,10.12
64.071434,64.92715,29,65.85286,6,,174.57
64.22714,64.582855,17,65.37572,6,,40.84
64.3,64.67572,,65.42572,,,0.0001
64.73,65.987144,,66.01429,,,0.05
65.968575,66.225716,,67.13572,,,32.26
65.79,65.87657,,66.54856,,,0.0048
64.390015,64.582855,21,65.25714,3,,2.6301
63.088573,63.237144,0,64.54558,0,,123.99
61.105717,61.27286,7,63.38543,2,,0.185
60.914288,61.398857,22,62.591434,2,,0.6459
61.47286,61.71286,28,62.468575,6,,4.78
60.750004,61.10286,28,62.14286,5,,80.42
59.95429,60.457146,34,60.707146,4,,6.7
60.355717,60.887146,,61.07143,,,0.5
60.39286,60.997147,25,61.214287,5,,0.00375
60.858574,62.241432,0,62.437145,0,,68
61.600006,62.047142,3,62.57,0,,14.98
61.298573,61.4,23,62.02143,4,,3.57
59.935715,59.978577,13,61.127148,6,,0.0001
60.081432,60.89143,22,60.944286,4,,8
56.872856,57.54286,32,60.085716,5,,1.24
55.677433,56.007145,21,57.970005,8,,0.9031
55.01429,55.79,5,57.085716,0,,0.125
55.89643,56.95286,14,57.457146,3,,37.52
56.97286,58.018574,,58.34015,,,0.2
56.07143,57.923145,3,59.32143,0,,2.25
58.14286,58.340004,4,59.13429,2,,0.003
58.32143,59.600716,28,59.824146,4,,0.03745
60.000004,61.445717,22,61.94529,3,,1.24
61.72429,63.254288,,63.607147,,,3.31
62.055717,62.75572,0,63.56143,0,,52.44
62.947147,63.645714,21,64.08429,6,,38.05
64.16429,64.28286,20,64.74715,6,,0.04075
64.90143,65.81572,3,66.02858,0,,2.5
64.81429,65.522575,29,66.53572,4,,10.27
65.115715,66.26286,28,66.48143,5,,111.29
65.082855,65.25286,23,66.14286,4,,58.91
64.354294,64.71001,,65.67286,,,8.4
64.5,64.96286,2,65.41429,0,,0.0001
63.164288,63.408573,17,65.02858,4,,0.25
60.337143,61.26429,22,63.000004,5,,8
59.842857,62.082573,31,62.550003,4,,39.92
61.57286,61.89429,,62.870003,,,0.0147
61.44286,63.275715,25,63.685715,5,,2.27
62.028576,62.808575,0,63.640003,0,,0.0001
62.60286,63.050575,23,64.04999,4,,0.13695
62.25572,63.16286,28,63.737144,5,,18.8
62.908573,63.592857,12,63.665718,6,,13.97
62.978577,63.062717,,64.44429,,,0.35
62.77143,63.56429,,63.928574,,,16.92
63.501434,64.51143,,64.92857,,,10.3
64.21429,64.247856,,65.3,,,0.0025
63.211433,64.38857,17,64.622856,4,,0.22
63.91286,64.18715,1,64.91857,1,,41.09
63.387146,63.587143,11,64.38857,0,,9.42
62.007145,62.637146,8,63.857147,5,,10.24
61.824287,63.11586,28,63.32,5,,9.45
62.4,62.698578,34,64.154144,6,,97.63
61.902863,62.51429,22,63.25142,5,,0.325
61.64286,61.741432,18,63.035717,2,,3.435
61.250004,62.280716,20,62.448578,4,,10.2
61.214287,61.435715,30,62.32715,5,,47.125
61.480217,61.714287,26,62.242863,3,,9.705
61.458572,61.68143,27,62.128574,5,,1.25
60.428574,60.428574,26,61.665718,3,,19.05
59.310005,59.54829,14,60.85429,1,,31.12
58.30001,59.07143,15,60.000004,3,,0.0158
56.86429,57.50572,29,58.380005,3,,0.395
56.975716,57.518574,,58.25572,,,1.00E-06
56.52286,56.867146,3,57.82715,1,,0.0499
56.220005,56.254288,32,57.341434,6,,17.84
55.55286,56.647144,26,57.18143,5,,10.34
57.317146,58.460003,22,58.895714,5,,0.034
58.495716,59.784286,33,60.23286,4,,0.8201
59.63572,60.11429,,60.42572,,,3.73
59.335716,59.63143,20,60.470005,5,,0.0531
58.664288,59.29286,30,60.14286,5,,232.68
58.625717,60.335716,13,60.500004,4,,0.0028
59.750004,60.10429,6,60.685715,0,,17.97
60.167156,61.041145,30,61.178574,3,,0.032
60.487144,60.930004,0,61.398575,0,,45.58
60.685715,61.06286,23,61.637146,6,,3.76
60.59572,61.456432,18,61.530003,5,,31.07
61.17429,61.47286,18,61.745716,4,,6.39
61.515717,61.679718,19,62.124287,4,,0.0001
60.621433,60.707146,34,61.997147,10,,0.125
60.781143,60.901432,,61.39286,,,0.04505
59.815716,59.855717,20,60.994286,4,,0.0219
62.180004,62.930004,4,63.51286,1,,0.0001
62.258575,62.64286,4,63.057144,0,,10.68
62.048573,62.998573,25,63.00572,6,,100.075
62.88572,63.970005,20,64.28429,5,,51
64.17572,64.76,6,65.307144,9,,0.0036
64.204285,64.64715,27,65.33464,5,,20.35
64.751434,65.23943,26,65.25714,5,,1.5
65.237144,66.07715,0,66.12143,0,,31.575
66.02143,67.06429,23,67.23858,4,,0.51
66.02429,66.46429,0,67.412865,0,,8.66
65.96715,66.42572,18,66.71429,4,,48.32
65.42143,65.858574,,66.3,,,3
64.807144,64.92143,1,65.78,0,,0.15
65.232864,66.76572,,66.950005,,,0.009
66.86429,69.938576,9,70.66572,0,,75.32
70.48572,71.21429,,72.03572,,,152.04
69.86904,71.130005,21,71.771286,3,,58.7
71.26572,71.76143,23,71.84857,3,,18.25
72,72.53429,23,73.39143,5,,0.013
71.545715,71.581436,8,72.938576,1,,1.00E-06
71.600006,71.76572,18,72.450005,6,,9.88
71.17143,71.85143,50,72.22714,10,,1.3199999
71.33572,71.57429,27,71.90715,4,,7.22
71.5,71.85286,23,72.88572,3,,0.0001
69.47143,69.79858,15,71.78715,2,,1.075
69.42857,70.128006,11,70.828575,0,,0.0001
70.16143,70.24286,1,70.92857,1,,26.58
69.5,69.60229,14,70.42143,4,,15
69.62143,69.79714,31,71.51429,6,,0.0004
70.89715,71.24158,19,71.74857,5,,2.06
70.520004,70.75286,23,71.52572,5,,45.7
69.99286,71.174286,0,71.340004,0,,2.4
71.92572,72.310005,0,72.560005,0,,0.00195
69.92857,70.662865,24,72.49286,5,,0.03
66.40143,66.81572,24,67.670006,5,,4.6
66.57286,67.527145,13,67.91429,5,,7.48
66.38572,66.41429,,67.404175,,,0.26125
63.888573,64.30286,23,65.944275,3,,0.676
63.928574,65.045715,33,65.67286,4,,0.0004
65.80858,66.38286,,66.62143,,,0.01555
67.03572,67.47143,0,67.975716,0,,0.0001
66.571434,66.77286,32,68.36429,4,,0.0001
68.94286,70.09143,29,70.987144,4,,0.7
69.688576,69.87143,27,70.78143,5,,27.77
68.77573,68.79,21,69.94858,5,,8.47
69.12857,69.46001,24,69.79429,4,,89.01
68.674286,68.96429,18,69.23858,5,,0.8813
67.773,68.10715,21,68.80858,5,,20.55
68.34015,69.70857,32,69.87715,5,,0.0002
69.10715,69.93715,0,70.25714,0,,15.54
68.67696,69.05858,15,70.33572,2,,41
68.37143,69.00429,,69.22858,,,20.15
69.33572,69.67857,28,70.37857,5,,26.91
68.648575,68.70572,0,70.09143,0,,10.11
68.325714,69.51257,26,69.68429,5,,0.1222
69.57715,69.94829,,70.340004,,,0.05
69.30858,70.40172,18,70.54858,7,,2.09
69.90715,70.86286,0,71.082855,0,,2.5
70.788574,71.240005,31,71.71429,3,,1647.5
71.31857,71.58772,14,71.79,3,,1.45
71.38286,72.071434,18,72.111435,4,,65.01
72.244286,72.69858,30,72.751434,3,,19.9
73.07429,74.480286,28,74.9,5,,0.00485
72.575714,74.266785,21,75.4928,6,,2.005
74.14286,74.99429,18,75.09572,5,,126.59
74.63572,75.987144,19,76.06714,4,,0.0009
75.01572,75.13686,15,76.17571,4,,0.0008
74.74429,75.69657,26,75.85715,4,,44.6
73.505714,73.81114,8,77.03572,1,,0.0005
73.86001,74.985146,24,75.36001,6,,283.68
74.46715,74.67172,19,75.35571,5,,6
73.69144,74.29001,27,74.97143,6,,41.6
74.115715,75.25,27,75.26,9,,1.68
74.71429,75.06414,25,75.55501,5,,0.055
74.02858,74.417145,28,74.98,5,,3.75
73.19714,73.21315,2,74.74143,2,,515.46
73.22715,74.365715,4,74.44714,0,,4.41
73.487144,74.14971,12,74.524284,2,,0.2751
73.85715,74.28715,18,74.84572,4,,0.00065
73.85143,74.37628,19,74.60715,5,,72.5
74.55286,75.45143,25,75.611435,6,,13.37
74.92715,74.99872,,75.58429,,,5.36
74.02858,74.08987,,75.31286,,,47.62
73.99571,74.22143,16,74.76858,4,,0.31405
73.47572,73.571434,27,74.34572,4,,0.0025
73.38143,74.448,0,74.45858,0,,0.02705
74.07572,74.25714,,74.594284,,,15.75
74.42857,74.82,,75.12429,,,9.51
74.85715,76.200005,10,76.59143,0,,0.045
76.200005,77.99429,31,78,2,,41.55
78.258575,79.438576,33,79.76144,3,,0.11
78.688576,78.74715,5,80.61856,0,,29.44
79.66857,80.90315,,80.91143,,,34.34
80.11715,80.71429,2,81.31286,0,,2.44
80.91571,81.128716,21,82.16226,4,,2.54
79.938576,80.00286,27,80.96429,4,,20.39
80.128586,80.91857,36,81.368576,3,,0.00035
80.17143,80.79286,,81.12572,,,1.54
79.95572,80.19429,16,81.56714,4,,0.0006
80.004295,80.07714,,80.76286,,,11
79.09572,79.204285,12,80.41143,2,,8.35
79.28715,79.64286,21,80.37698,6,,53.49
79.05357,79.28429,19,79.920006,5,,87.05
76.97143,78.681435,,78.77858,,,0.01
77.675735,77.78001,19,78.571434,3,,0.0024
77.83108,78.431435,14,78.80143,0,,1.00E-06
80.39429,81.44144,22,81.531425,6,,1710.68
80.861435,81.09572,25,81.69714,5,,11.17
80.482285,80.55715,,81.35715,,,13.29
79.92857,80.01286,8,80.63,2,,2.05
78.903,79.21715,27,80.01286,5,,16.03
79.14286,80.14572,21,80.18286,5,,0.00135
78.860146,79.01858,6,79.57572,4,,2.26
77.204285,77.28286,6,79.100006,1,,1.00E-06
76.22857,77.704285,22,78.11429,6,,2.92
76.84643,77.148224,27,77.99429,5,,21.91
76.95572,77.637146,,77.93715,,,5
76.47859,76.64557,22,78.122856,5,,552.5
75.872856,76.13429,,77.25714,,,3.5176
75.69714,76.53286,14,77.5,4,,13
76.80857,78.05572,,78.10429,,,89.63
78.80857,79.622856,,80.02858,,,0.51
78.81143,79.17857,,79.55,,,12.16
77.12858,77.23857,16,78.86715,6,,2.625
77.20286,78.438576,26,78.581436,6,,6.57
78.258575,78.78715,25,79.612854,4,,170.69
77.82949,79.454285,34,79.5,4,,32.62
77.821434,78.01,21,79.37429,5,,0.00025
77.96429,78.64286,29,79.25714,5,,0.0027
71.72429,72.35715,0,73.571434,0,,0.007
71.23143,71.53572,23,72.48143,4,,28.94
70.957146,71.39743,,72.35715,,,0.286
70.50714,71.51429,0,71.64715,0,,0.1502
71.328575,71.64715,25,72.53286,5,,1.00E-06
71.82286,72.68429,26,72.78,4,,8.5
72.32171,73.22715,,73.611435,,,0.0045
72.54429,73.21572,22,73.35715,5,,1.86
73.91143,74.240005,0,74.70428,0,,0.106
74,75.57,,75.99857,,,563.55
75.64286,76.56572,25,76.821434,4,,55.83
76.17715,76.56,25,77.08,6,,0.0001
76.31429,77.77572,18,77.83572,5,,83.12
77.31572,77.71286,26,77.99713,5,,0.002
77.94429,77.99857,19,78.74143,3,,1058
76.33572,76.76714,20,78.12715,6,,2.12
75.571434,75.87858,6,76.71429,1,,15.27
74.942856,75.03572,7,76.36715,2,,0.38
74.63143,75.36429,24,75.70285,3,,10.31
74.42857,74.58,28,75.652145,5,,0.303
73.65714,73.90714,29,75,5,,0.0005
73.72143,75.38143,19,75.54001,6,,10.18
74.58858,75.17715,26,76.10715,4,,0.001
74.68715,75.39429,,75.80715,,,0.0001
75.39572,75.89143,19,76.09143,3,,53.95
75.590004,76.05143,8,76.39286,6,,0.0002
75.442856,75.821434,24,76.348564,4,,12.15
75.15,75.777145,,75.99715,,,0.0051
